EmployeeID,Grade,TotalWorkingYears,YearsAtCompany,PerformanceRating,AverageRating,YearsSinceLastPromotion,PreviousHikePercent
780427,3,14,9,1,3,0,14
579065,3,14,9,1,3,2,0
751833,3,14,9,1,3,2,5
531360,3,14,9,1,3,2,10
920506,3,14,9,1,3,2,14
609651,3,14,9,1,3,3,0
364049,3,14,9,1,3,3,5
86408,3,14,9,1,3,3,10
817902,3,14,9,1,3,3,14
902883,3,14,9,1,3,5,0
532362,3,14,9,1,3,5,5
266089,3,14,9,1,3,5,10
561676,3,14,9,1,3,5,14
531445,3,14,9,1,4,0,0
388756,3,14,9,1,4,0,5
418893,3,14,9,1,4,0,10
584978,3,14,9,1,4,0,14
784917,3,14,9,1,4,2,0
82693,3,14,9,1,4,2,5
60658,3,14,9,1,4,2,10
168021,3,14,9,1,4,2,14
328125,3,14,9,1,4,3,0
552410,3,14,9,1,4,3,5
609128,3,14,9,1,4,3,10
151276,3,14,9,1,4,3,14
211474,3,14,9,1,4,5,0
408148,3,14,9,1,4,5,5
795352,3,14,9,1,4,5,10
874739,3,14,9,1,4,5,14
751350,3,14,9,2,2,0,0
112109,3,14,9,2,2,0,5
685723,3,14,9,2,2,0,10
835697,3,14,9,2,2,0,14
623425,3,14,9,2,2,2,0
699897,3,14,9,2,2,2,5
904867,3,14,9,2,2,2,10
798122,3,14,9,2,2,2,14
313092,3,14,9,2,2,3,0
917196,3,14,9,2,2,3,5
425191,3,14,9,2,2,3,10
73583,3,14,9,2,2,3,14
557456,3,14,9,2,2,5,0
311382,3,14,9,2,2,5,5
429538,3,14,9,2,2,5,10
665029,3,14,9,2,2,5,14
127581,3,14,9,2,3,0,0
142732,3,14,9,2,3,0,5
946112,3,14,9,2,3,0,10
715184,3,14,9,2,3,0,14
441140,3,14,9,2,3,2,0
977503,3,14,9,2,3,2,5
898966,3,14,9,2,3,2,10
743491,3,14,9,2,3,2,14
738249,3,14,9,2,3,3,0
484326,3,14,9,2,3,3,5
637449,3,14,9,2,3,3,10
719221,3,14,9,2,3,3,14
692077,3,14,9,2,3,5,0
5593,3,14,9,2,3,5,5
818105,3,14,9,2,3,5,10
900079,3,14,9,2,3,5,14
246830,3,14,9,2,4,0,0
718526,3,14,9,2,4,0,5
284612,3,14,9,2,4,0,10
19549,3,14,9,2,4,0,14
10948,3,14,9,2,4,2,0
223059,3,14,9,2,4,2,5
44298,3,14,9,2,4,2,10
625716,3,14,9,2,4,2,14
456963,3,14,9,2,4,3,0
373432,3,14,9,2,4,3,5
723105,3,14,9,2,4,3,10
440822,3,14,9,2,4,3,14
229087,3,14,9,2,4,5,0
983823,3,14,9,2,4,5,5
375347,3,14,9,2,4,5,10
397767,3,14,9,2,4,5,14
920127,3,14,9,3,2,0,0
656681,3,14,9,3,2,0,5
797272,3,14,9,3,2,0,10
503983,3,14,9,3,2,0,14
802650,3,14,9,3,2,2,0
643285,3,14,9,3,2,2,5
552004,3,14,9,3,2,2,10
891959,3,14,9,3,2,2,14
268757,3,14,9,3,2,3,0
3436,3,14,9,3,2,3,5
792548,3,14,9,3,2,3,10
946396,3,14,9,3,2,3,14
212591,3,14,9,3,2,5,0
431057,3,14,9,3,2,5,5
874857,3,14,9,3,2,5,10
961064,3,14,9,3,2,5,14
513793,3,14,9,3,3,0,0
897408,3,14,9,3,3,0,5
635908,3,14,9,3,3,0,10
488658,3,14,9,3,3,0,14
399841,3,14,9,3,3,2,0
819133,3,14,9,3,3,2,5
243781,3,14,9,3,3,2,10
565641,3,14,9,3,3,2,14
214858,3,14,9,3,3,3,0
258726,3,14,9,3,3,3,5
325532,3,14,9,3,3,3,10
219250,3,14,9,3,3,3,14
116215,3,14,9,3,3,5,0
603579,3,14,9,3,3,5,5
568568,3,14,9,3,3,5,10
628993,3,14,9,3,3,5,14
613068,3,14,9,3,4,0,0
518749,3,14,9,3,4,0,5
708306,3,14,9,3,4,0,10
270442,3,14,9,3,4,0,14
378724,3,14,9,3,4,2,0
724081,3,14,9,3,4,2,5
142681,3,14,9,3,4,2,10
590156,3,14,9,3,4,2,14
315530,3,14,9,3,4,3,0
329892,3,14,9,3,4,3,5
13078,3,14,9,3,4,3,10
144802,3,14,9,3,4,3,14
200349,3,14,9,3,4,5,0
136790,3,14,9,3,4,5,5
409926,3,14,9,3,4,5,10
877716,3,14,9,3,4,5,14
72112,3,14,9,4,2,0,0
104773,3,14,9,4,2,0,5
259359,3,14,9,4,2,0,10
842508,3,14,9,4,2,0,14
210223,3,14,9,4,2,2,0
148233,3,14,9,4,2,2,5
716838,3,14,9,4,2,2,10
512261,3,14,9,4,2,2,14
314043,3,14,9,4,2,3,0
859924,3,14,9,4,2,3,5
229357,3,14,9,4,2,3,10
904982,3,14,9,4,2,3,14
562461,3,14,9,4,2,5,0
793462,3,14,9,4,2,5,5
255336,3,14,9,4,2,5,10
875336,3,14,9,4,2,5,14
460079,3,14,9,4,3,0,0
396677,3,14,9,4,3,0,5
344960,3,14,9,4,3,0,10
466687,3,14,9,4,3,0,14
768365,3,14,9,4,3,2,0
284297,3,14,9,4,3,2,5
142480,3,14,9,4,3,2,10
154288,3,14,9,4,3,2,14
968073,3,14,9,4,3,3,0
936436,3,14,9,4,3,3,5
541498,3,14,9,4,3,3,10
520889,3,14,9,4,3,3,14
702535,3,14,9,4,3,5,0
5190,3,14,9,4,3,5,5
490863,3,14,9,4,3,5,10
381920,3,14,9,4,3,5,14
814770,3,14,9,4,4,0,0
90563,3,14,9,4,4,0,5
395030,3,14,9,4,4,0,10
49128,3,14,9,4,4,0,14
809050,3,14,9,4,4,2,0
240605,3,14,9,4,4,2,5
159178,3,14,9,4,4,2,10
644933,3,14,9,4,4,2,14
977796,3,14,9,4,4,3,0
609619,3,14,9,4,4,3,5
324799,3,14,9,4,4,3,10
983647,3,14,9,4,4,3,14
41610,3,14,9,4,4,5,0
568123,3,14,9,4,4,5,5
474596,3,14,9,4,4,5,10
753536,3,14,9,4,4,5,14
77595,3,14,9,5,2,0,0
465320,3,14,9,5,2,0,5
613705,3,14,9,5,2,0,10
137672,3,14,9,5,2,0,14
873573,3,14,9,5,2,2,0
485815,3,14,9,5,2,2,5
277018,3,14,9,5,2,2,10
978295,3,14,9,5,2,2,14
48089,3,14,9,5,2,3,0
492128,3,14,9,5,2,3,5
649439,3,14,9,5,2,3,10
543976,3,14,9,5,2,3,14
967558,3,14,9,5,2,5,0
614956,3,14,9,5,2,5,5
464375,3,14,9,5,2,5,10
146958,3,14,9,5,2,5,14
180515,3,14,9,5,3,0,0
306470,3,14,9,5,3,0,5
336401,3,14,9,5,3,0,10
868262,3,14,9,5,3,0,14
266921,3,14,9,5,3,2,0
75906,3,14,9,5,3,2,5
286898,3,14,9,5,3,2,10
176595,3,14,9,5,3,2,14
2663,3,14,9,5,3,3,0
511934,3,14,9,5,3,3,5
400502,3,14,9,5,3,3,10
139692,3,14,9,5,3,3,14
623734,3,14,9,5,3,5,0
130256,3,14,9,5,3,5,5
405564,3,14,9,5,3,5,10
583626,3,14,9,5,3,5,14
102553,3,14,9,5,4,0,0
192202,3,14,9,5,4,0,5
506133,3,14,9,5,4,0,10
667726,3,14,9,5,4,0,14
874740,3,14,9,5,4,2,0
902513,3,14,9,5,4,2,5
850281,3,14,9,5,4,2,10
793846,3,14,9,5,4,2,14
495967,3,14,9,5,4,3,0
252054,3,14,9,5,4,3,5
21403,3,14,9,5,4,3,10
812982,3,14,9,5,4,3,14
774292,3,14,9,5,4,5,0
293499,3,14,9,5,4,5,5
446026,3,14,9,5,4,5,10
851628,3,14,9,5,4,5,14
400351,3,14,14,1,2,0,0
553259,3,14,14,1,2,0,5
390018,3,14,14,1,2,0,10
433301,3,14,14,1,2,0,14
569052,3,14,14,1,2,2,0
940423,3,14,14,1,2,2,5
147383,3,14,14,1,2,2,10
953391,3,14,14,1,2,2,14
918907,3,14,14,1,2,3,0
596089,3,14,14,1,2,3,5
900919,3,14,14,1,2,3,10
944073,3,14,14,1,2,3,14
487282,3,14,14,1,2,5,0
191596,3,14,14,1,2,5,5
564981,3,14,14,1,2,5,10
151985,3,14,14,1,2,5,14
290591,3,14,14,1,3,0,0
293222,3,14,14,1,3,0,5
289427,3,14,14,1,3,0,10
442549,3,14,14,1,3,0,14
203283,3,14,14,1,3,2,0
281822,3,14,14,1,3,2,5
567166,3,14,14,1,3,2,10
74222,3,14,14,1,3,2,14
868903,3,14,14,1,3,3,0
589399,3,14,14,1,3,3,5
207840,3,14,14,1,3,3,10
237190,3,14,14,1,3,3,14
886177,3,14,14,1,3,5,0
880943,3,14,14,1,3,5,5
40310,3,14,14,1,3,5,10
485680,3,14,14,1,3,5,14
24627,3,14,14,1,4,0,0
341658,3,14,14,1,4,0,5
387504,3,14,14,1,4,0,10
276948,3,14,14,1,4,0,14
158561,3,14,14,1,4,2,0
464116,3,14,14,1,4,2,5
366675,3,14,14,1,4,2,10
414830,3,14,14,1,4,2,14
810645,3,14,14,1,4,3,0
422856,3,14,14,1,4,3,5
594663,3,14,14,1,4,3,10
978892,3,14,14,1,4,3,14
340097,3,14,14,1,4,5,0
125257,3,14,14,1,4,5,5
711458,3,14,14,1,4,5,10
964053,3,14,14,1,4,5,14
675344,3,14,14,2,2,0,0
217103,3,14,14,2,2,0,5
796782,3,14,14,2,2,0,10
667173,3,14,14,2,2,0,14
627129,3,14,14,2,2,2,0
234103,3,14,14,2,2,2,5
779713,3,14,14,2,2,2,10
383127,3,14,14,2,2,2,14
428109,3,14,14,2,2,3,0
490399,3,14,14,2,2,3,5
296450,3,14,14,2,2,3,10
54305,3,14,14,2,2,3,14
57359,3,14,14,2,2,5,0
1979,3,14,14,2,2,5,5
832577,3,14,14,2,2,5,10
654261,3,14,14,2,2,5,14
493067,3,14,14,2,3,0,0
626336,3,14,14,2,3,0,5
166022,3,14,14,2,3,0,10
210905,3,14,14,2,3,0,14
320958,3,14,14,2,3,2,0
426173,3,14,14,2,3,2,5
492352,3,14,14,2,3,2,10
577022,3,14,14,2,3,2,14
860800,3,14,14,2,3,3,0
201073,3,14,14,2,3,3,5
41096,3,14,14,2,3,3,10
351581,3,14,14,2,3,3,14
973603,3,14,14,2,3,5,0
88919,3,14,14,2,3,5,5
105181,3,14,14,2,3,5,10
669485,3,14,14,2,3,5,14
94196,3,14,14,2,4,0,0
888814,3,14,14,2,4,0,5
306799,3,14,14,2,4,0,10
903306,3,14,14,2,4,0,14
656444,3,14,14,2,4,2,0
721105,3,14,14,2,4,2,5
388041,3,14,14,2,4,2,10
424148,3,14,14,2,4,2,14
768594,3,14,14,2,4,3,0
159301,3,14,14,2,4,3,5
946113,3,14,14,2,4,3,10
49012,3,14,14,2,4,3,14
834144,3,14,14,2,4,5,0
81169,3,14,14,2,4,5,5
306452,3,14,14,2,4,5,10
429113,3,14,14,2,4,5,14
652479,3,14,14,3,2,0,0
930703,3,14,14,3,2,0,5
711992,3,14,14,3,2,0,10
674115,3,14,14,3,2,0,14
386810,3,14,14,3,2,2,0
22402,3,14,14,3,2,2,5
730654,3,14,14,3,2,2,10
882893,3,14,14,3,2,2,14
513621,3,14,14,3,2,3,0
673697,3,14,14,3,2,3,5
718622,3,14,14,3,2,3,10
122820,3,14,14,3,2,3,14
933456,3,14,14,3,2,5,0
251504,3,14,14,3,2,5,5
756233,3,14,14,3,2,5,10
640195,3,14,14,3,2,5,14
877307,3,14,14,3,3,0,0
270805,3,14,14,3,3,0,5
462972,3,14,14,3,3,0,10
841272,3,14,14,3,3,0,14
744992,3,14,14,3,3,2,0
302090,3,14,14,3,3,2,5
596318,3,14,14,3,3,2,10
359536,3,14,14,3,3,2,14
248103,3,14,14,3,3,3,0
446523,3,14,14,3,3,3,5
183314,3,14,14,3,3,3,10
92792,3,14,14,3,3,3,14
24827,3,14,14,3,3,5,0
39794,3,14,14,3,3,5,5
79640,3,14,14,3,3,5,10
198956,3,14,14,3,3,5,14
726145,3,14,14,3,4,0,0
819376,3,14,14,3,4,0,5
598863,3,14,14,3,4,0,10
911431,3,14,14,3,4,0,14
906337,3,14,14,3,4,2,0
873079,3,14,14,3,4,2,5
47346,3,14,14,3,4,2,10
331692,3,14,14,3,4,2,14
863561,3,14,14,3,4,3,0
453054,3,14,14,3,4,3,5
123468,3,14,14,3,4,3,10
661704,3,14,14,3,4,3,14
922,3,14,14,3,4,5,0
508291,3,14,14,3,4,5,5
467728,3,14,14,3,4,5,10
977816,3,14,14,3,4,5,14
593003,3,14,14,4,2,0,0
157974,3,14,14,4,2,0,5
499737,3,14,14,4,2,0,10
497871,3,14,14,4,2,0,14
901771,3,14,14,4,2,2,0
649021,3,14,14,4,2,2,5
715449,3,14,14,4,2,2,10
750922,3,14,14,4,2,2,14
487667,3,14,14,4,2,3,0
637626,3,14,14,4,2,3,5
182900,3,14,14,4,2,3,10
256511,3,14,14,4,2,3,14
437031,3,14,14,4,2,5,0
432027,3,14,14,4,2,5,5
702332,3,14,14,4,2,5,10
182920,3,14,14,4,2,5,14
218640,3,14,14,4,3,0,0
428001,3,14,14,4,3,0,5
666684,3,14,14,4,3,0,10
705796,3,14,14,4,3,0,14
913315,3,14,14,4,3,2,0
441501,3,14,14,4,3,2,5
404820,3,14,14,4,3,2,10
418746,3,14,14,4,3,2,14
774771,3,14,14,4,3,3,0
2067,3,14,14,4,3,3,5
484324,3,14,14,4,3,3,10
631004,3,14,14,4,3,3,14
542481,3,14,14,4,3,5,0
482540,3,14,14,4,3,5,5
517836,3,14,14,4,3,5,10
480908,3,14,14,4,3,5,14
152884,3,14,14,4,4,0,0
668010,3,14,14,4,4,0,5
280721,3,14,14,4,4,0,10
371320,3,14,14,4,4,0,14
639002,3,14,14,4,4,2,0
992583,3,14,14,4,4,2,5
122543,3,14,14,4,4,2,10
295099,3,14,14,4,4,2,14
927094,3,14,14,4,4,3,0
485208,3,14,14,4,4,3,5
497985,3,14,14,4,4,3,10
724591,3,14,14,4,4,3,14
69465,3,14,14,4,4,5,0
191537,3,14,14,4,4,5,5
136216,3,14,14,4,4,5,10
541711,3,14,14,4,4,5,14
462496,3,14,14,5,2,0,0
145816,3,14,14,5,2,0,5
129137,3,14,14,5,2,0,10
753032,3,14,14,5,2,0,14
381140,3,14,14,5,2,2,0
825635,3,14,14,5,2,2,5
815095,3,14,14,5,2,2,10
422008,3,14,14,5,2,2,14
801867,3,14,14,5,2,3,0
381222,3,14,14,5,2,3,5
90610,3,14,14,5,2,3,10
95654,3,14,14,5,2,3,14
515052,3,14,14,5,2,5,0
801916,3,14,14,5,2,5,5
512590,3,14,14,5,2,5,10
995591,3,14,14,5,2,5,14
197291,3,14,14,5,3,0,0
62882,3,14,14,5,3,0,5
420059,3,14,14,5,3,0,10
805552,3,14,14,5,3,0,14
224937,3,14,14,5,3,2,0
59161,3,14,14,5,3,2,5
627711,3,14,14,5,3,2,10
204230,3,14,14,5,3,2,14
329796,3,14,14,5,3,3,0
505755,3,14,14,5,3,3,5
914847,3,14,14,5,3,3,10
806094,3,14,14,5,3,3,14
652388,3,14,14,5,3,5,0
958752,3,14,14,5,3,5,5
116714,3,14,14,5,3,5,10
919803,3,14,14,5,3,5,14
412181,3,14,14,5,4,0,0
575679,3,14,14,5,4,0,5
676852,3,14,14,5,4,0,10
556555,3,14,14,5,4,0,14
518313,3,14,14,5,4,2,0
835669,3,14,14,5,4,2,5
916547,3,14,14,5,4,2,10
389034,3,14,14,5,4,2,14
111683,3,14,14,5,4,3,0
734546,3,14,14,5,4,3,5
614474,3,14,14,5,4,3,10
831942,3,14,14,5,4,3,14
965911,3,14,14,5,4,5,0
730987,3,14,14,5,4,5,5
737234,3,14,14,5,4,5,10
946150,3,14,14,5,4,5,14
74525,3,20,1,1,1,0,0
601391,3,20,1,2,2,0,0
594508,3,20,1,3,3,0,0
827016,3,20,1,4,4,0,0
737089,3,20,1,5,5,0,0
474462,3,20,2,1,2,0,0
651028,3,20,2,1,2,0,5
203837,3,20,2,1,2,0,10
738095,3,20,2,1,2,0,14
198513,3,20,2,2,2,0,0
192088,3,20,2,2,2,0,5
521692,3,20,2,2,2,0,10
710605,3,20,2,2,2,0,14
316449,3,20,2,2,3,0,0
73792,3,20,2,2,3,0,5
272421,3,20,2,2,3,0,10
292059,3,20,2,2,3,0,14
964422,3,20,2,3,3,0,0
909615,3,20,2,3,3,0,5
329122,3,20,2,3,3,0,10
725381,3,20,2,3,3,0,14
542399,3,20,2,4,3,0,0
800919,3,20,2,4,3,0,5
323097,3,20,2,4,3,0,10
547129,3,20,2,4,3,0,14
191929,3,20,2,4,4,0,0
36406,3,20,2,4,4,0,5
402527,3,20,2,4,4,0,10
110983,3,20,2,4,4,0,14
10896,3,20,2,5,4,0,0
172378,3,20,2,5,4,0,5
269669,3,20,2,5,4,0,10
701391,3,20,2,5,4,0,14
552843,3,20,4,1,2,0,0
895825,3,20,4,1,2,0,5
455897,3,20,4,1,2,0,10
523748,3,20,4,1,2,0,14
162843,3,20,4,1,2,2,0
29333,3,20,4,1,2,2,5
254081,3,20,4,1,2,2,10
974983,3,20,4,1,2,2,14
577315,3,20,4,1,2,3,0
810697,3,20,4,1,2,3,5
988496,3,20,4,1,2,3,10
254957,3,20,4,1,2,3,14
525744,3,20,4,1,3,0,0
978154,3,20,4,1,3,0,5
216725,3,20,4,1,3,0,10
116793,3,20,4,1,3,0,14
229768,3,20,4,1,3,2,0
47387,3,20,4,1,3,2,5
16382,3,20,4,1,3,2,10
16843,3,20,4,1,3,2,14
988666,3,20,4,1,3,3,0
848474,3,20,4,1,3,3,5
913203,3,20,4,1,3,3,10
579084,3,20,4,1,3,3,14
966325,3,20,4,2,2,0,0
429113,3,20,4,2,2,0,5
259839,3,20,4,2,2,0,10
409551,3,20,4,2,2,0,14
585309,3,20,4,2,2,2,0
541278,3,20,4,2,2,2,5
411249,3,20,4,2,2,2,10
711197,3,20,4,2,2,2,14
212760,3,20,4,2,2,3,0
329961,3,20,4,2,2,3,5
979520,3,20,4,2,2,3,10
582018,3,20,4,2,2,3,14
737495,3,20,4,2,3,0,0
169497,3,20,4,2,3,0,5
762813,3,20,4,2,3,0,10
858592,3,20,4,2,3,0,14
215433,3,20,4,2,3,2,0
649134,3,20,4,2,3,2,5
755177,3,20,4,2,3,2,10
314076,3,20,4,2,3,2,14
420031,3,20,4,2,3,3,0
424546,3,20,4,2,3,3,5
587843,3,20,4,2,3,3,10
51716,3,20,4,2,3,3,14
169290,3,20,4,2,4,0,0
910895,3,20,4,2,4,0,5
363775,3,20,4,2,4,0,10
887101,3,20,4,2,4,0,14
216112,3,20,4,2,4,2,0
239515,3,20,4,2,4,2,5
610879,3,20,4,2,4,2,10
267462,3,20,4,2,4,2,14
417866,3,20,4,2,4,3,0
589625,3,20,4,2,4,3,5
209933,3,20,4,2,4,3,10
314831,3,20,4,2,4,3,14
418789,3,20,4,3,2,0,0
523657,3,20,4,3,2,0,5
217659,3,20,4,3,2,0,10
636320,3,20,4,3,2,0,14
621524,3,20,4,3,2,2,0
896991,3,20,4,3,2,2,5
256722,3,20,4,3,2,2,10
652575,3,20,4,3,2,2,14
596814,3,20,4,3,2,3,0
304556,3,20,4,3,2,3,5
758603,3,20,4,3,2,3,10
49173,3,20,4,3,2,3,14
274440,3,20,4,3,3,0,0
286945,3,20,4,3,3,0,5
249368,3,20,4,3,3,0,10
732699,3,20,4,3,3,0,14
430624,3,20,4,3,3,2,0
366167,3,20,4,3,3,2,5
388744,3,20,4,3,3,2,10
952639,3,20,4,3,3,2,14
593572,3,20,4,3,3,3,0
873924,3,20,4,3,3,3,5
431140,3,20,4,3,3,3,10
30739,3,20,4,3,3,3,14
694949,3,20,4,3,4,0,0
109397,3,20,4,3,4,0,5
110870,3,20,4,3,4,0,10
849466,3,20,4,3,4,0,14
533639,3,20,4,3,4,2,0
998438,3,20,4,3,4,2,5
157491,3,20,4,3,4,2,10
920227,3,20,4,3,4,2,14
532206,3,20,4,3,4,3,0
561355,3,20,4,3,4,3,5
836046,3,20,4,3,4,3,10
779552,3,20,4,3,4,3,14
308870,3,20,4,4,2,0,0
45073,3,20,4,4,2,0,5
107946,3,20,4,4,2,0,10
148861,3,20,4,4,2,0,14
949908,3,20,4,4,2,2,0
113309,3,20,4,4,2,2,5
760709,3,20,4,4,2,2,10
632987,3,20,4,4,2,2,14
141367,3,20,4,4,2,3,0
187046,3,20,4,4,2,3,5
495050,3,20,4,4,2,3,10
440385,3,20,4,4,2,3,14
83896,3,20,4,4,3,0,0
787288,3,20,4,4,3,0,5
503179,3,20,4,4,3,0,10
415604,3,20,4,4,3,0,14
126569,3,20,4,4,3,2,0
977212,3,20,4,4,3,2,5
513284,3,20,4,4,3,2,10
610193,3,20,4,4,3,2,14
503159,3,20,4,4,3,3,0
783295,3,20,4,4,3,3,5
543399,3,20,4,4,3,3,10
379205,3,20,4,4,3,3,14
11535,3,20,4,4,4,0,0
121116,3,20,4,4,4,0,5
513741,3,20,4,4,4,0,10
59533,3,20,4,4,4,0,14
882086,3,20,4,4,4,2,0
194751,3,20,4,4,4,2,5
273813,3,20,4,4,4,2,10
786863,3,20,4,4,4,2,14
996320,3,20,4,4,4,3,0
267090,3,20,4,4,4,3,5
633285,3,20,4,4,4,3,10
723325,3,20,4,4,4,3,14
356070,3,20,4,5,3,0,0
650812,3,20,4,5,3,0,5
167701,3,20,4,5,3,0,10
68739,3,20,4,5,3,0,14
390690,3,20,4,5,3,2,0
699230,3,20,4,5,3,2,5
698656,3,20,4,5,3,2,10
957468,3,20,4,5,3,2,14
14523,3,20,4,5,3,3,0
889884,3,20,4,5,3,3,5
259674,3,20,4,5,3,3,10
41107,3,20,4,5,3,3,14
141433,3,20,4,5,4,0,0
781474,3,20,4,5,4,0,5
807664,3,20,4,5,4,0,10
723896,3,20,4,5,4,0,14
772544,3,20,4,5,4,2,0
219287,3,20,4,5,4,2,5
738755,3,20,4,5,4,2,10
277161,3,20,4,5,4,2,14
619548,3,20,4,5,4,3,0
613231,3,20,4,5,4,3,5
454042,3,20,4,5,4,3,10
531907,3,20,4,5,4,3,14
788728,3,20,9,1,2,0,0
824538,3,20,9,1,2,0,5
869439,3,20,9,1,2,0,10
719228,3,20,9,1,2,0,14
987191,3,20,9,1,2,2,0
444147,3,20,9,1,2,2,5
12310,3,20,9,1,2,2,10
26424,3,20,9,1,2,2,14
705493,3,20,9,1,2,3,0
660031,3,20,9,1,2,3,5
368841,3,20,9,1,2,3,10
735451,3,20,9,1,2,3,14
761214,3,20,9,1,2,5,0
5899,3,20,9,1,2,5,5
288176,3,20,9,1,2,5,10
250195,3,20,9,1,2,5,14
879086,3,20,9,1,3,0,0
352805,3,20,9,1,3,0,5
437147,3,20,9,1,3,0,10
693354,3,20,9,1,3,0,14
135509,3,20,9,1,3,2,0
776835,3,20,9,1,3,2,5
542675,3,20,9,1,3,2,10
465836,3,20,9,1,3,2,14
611818,3,20,9,1,3,3,0
765665,3,20,9,1,3,3,5
401402,3,20,9,1,3,3,10
295817,3,20,9,1,3,3,14
6844,3,20,9,1,3,5,0
945464,3,20,9,1,3,5,5
542024,3,20,9,1,3,5,10
974099,3,20,9,1,3,5,14
21613,3,20,9,1,4,0,0
336738,3,20,9,1,4,0,5
477420,3,20,9,1,4,0,10
21663,3,20,9,1,4,0,14
86663,3,20,9,1,4,2,0
888951,3,20,9,1,4,2,5
318294,3,20,9,1,4,2,10
614737,3,20,9,1,4,2,14
61456,3,20,9,1,4,3,0
912008,3,20,9,1,4,3,5
280749,3,20,9,1,4,3,10
15519,3,20,9,1,4,3,14
949297,3,20,9,1,4,5,0
631171,3,20,9,1,4,5,5
337109,3,20,9,1,4,5,10
145205,3,20,9,1,4,5,14
620417,3,20,9,2,2,0,0
787588,3,20,9,2,2,0,5
254313,3,20,9,2,2,0,10
936166,3,20,9,2,2,0,14
359506,3,20,9,2,2,2,0
167450,3,20,9,2,2,2,5
403781,3,20,9,2,2,2,10
350447,3,20,9,2,2,2,14
324338,3,20,9,2,2,3,0
535359,3,20,9,2,2,3,5
823559,3,20,9,2,2,3,10
162951,3,20,9,2,2,3,14
533102,3,20,9,2,2,5,0
101355,3,20,9,2,2,5,5
143604,3,20,9,2,2,5,10
854642,3,20,9,2,2,5,14
938581,3,20,9,2,3,0,0
533069,3,20,9,2,3,0,5
247219,3,20,9,2,3,0,10
849336,3,20,9,2,3,0,14
683612,3,20,9,2,3,2,0
280946,3,20,9,2,3,2,5
750761,3,20,9,2,3,2,10
647491,3,20,9,2,3,2,14
703616,3,20,9,2,3,3,0
282544,3,20,9,2,3,3,5
277392,3,20,9,2,3,3,10
346595,3,20,9,2,3,3,14
565340,3,20,9,2,3,5,0
235282,3,20,9,2,3,5,5
571220,3,20,9,2,3,5,10
595719,3,20,9,2,3,5,14
760801,3,20,9,2,4,0,0
425498,3,20,9,2,4,0,5
930544,3,20,9,2,4,0,10
480094,3,20,9,2,4,0,14
486844,3,20,9,2,4,2,0
974898,3,20,9,2,4,2,5
870358,3,20,9,2,4,2,10
102921,3,20,9,2,4,2,14
615884,3,20,9,2,4,3,0
989087,3,20,9,2,4,3,5
608656,3,20,9,2,4,3,10
713782,3,20,9,2,4,3,14
436293,3,20,9,2,4,5,0
47814,3,20,9,2,4,5,5
949858,3,20,9,2,4,5,10
96133,3,20,9,2,4,5,14
521384,3,20,9,3,2,0,0
346251,3,20,9,3,2,0,5
263542,3,20,9,3,2,0,10
256012,3,20,9,3,2,0,14
921328,3,20,9,3,2,2,0
282233,3,20,9,3,2,2,5
784080,3,20,9,3,2,2,10
784878,3,20,9,3,2,2,14
683257,3,20,9,3,2,3,0
287904,3,20,9,3,2,3,5
781780,3,20,9,3,2,3,10
16836,3,20,9,3,2,3,14
548295,3,20,9,3,2,5,0
447745,3,20,9,3,2,5,5
109377,3,20,9,3,2,5,10
608183,3,20,9,3,2,5,14
98969,3,20,9,3,3,0,0
391229,3,20,9,3,3,0,5
577615,3,20,9,3,3,0,10
297701,3,20,9,3,3,0,14
633635,3,20,9,3,3,2,0
824841,3,20,9,3,3,2,5
800948,3,20,9,3,3,2,10
821704,3,20,9,3,3,2,14
61448,3,20,9,3,3,3,0
760775,3,20,9,3,3,3,5
814237,3,20,9,3,3,3,10
754243,3,20,9,3,3,3,14
546986,3,20,9,3,3,5,0
844104,3,20,9,3,3,5,5
368200,3,20,9,3,3,5,10
471407,3,20,9,3,3,5,14
181640,3,20,9,3,4,0,0
916015,3,20,9,3,4,0,5
567935,3,20,9,3,4,0,10
791696,3,20,9,3,4,0,14
782892,3,20,9,3,4,2,0
805153,3,20,9,3,4,2,5
880929,3,20,9,3,4,2,10
188033,3,20,9,3,4,2,14
161203,3,20,9,3,4,3,0
449330,3,20,9,3,4,3,5
361310,3,20,9,3,4,3,10
191247,3,20,9,3,4,3,14
290032,3,20,9,3,4,5,0
103379,3,20,9,3,4,5,5
284548,3,20,9,3,4,5,10
12,3,20,9,3,4,5,14
81092,3,20,9,4,2,0,0
541205,3,20,9,4,2,0,5
310554,3,20,9,4,2,0,10
751028,3,20,9,4,2,0,14
507470,3,20,9,4,2,2,0
882884,3,20,9,4,2,2,5
913924,3,20,9,4,2,2,10
390197,3,20,9,4,2,2,14
672868,3,20,9,4,2,3,0
897420,3,20,9,4,2,3,5
32069,3,20,9,4,2,3,10
108255,3,20,9,4,2,3,14
361097,3,20,9,4,2,5,0
576776,3,20,9,4,2,5,5
217182,3,20,9,4,2,5,10
870742,3,20,9,4,2,5,14
486468,3,20,9,4,3,0,0
675315,3,20,9,4,3,0,5
328515,3,20,9,4,3,0,10
166920,3,20,9,4,3,0,14
256676,3,20,9,4,3,2,0
404259,3,20,9,4,3,2,5
17056,3,20,9,4,3,2,10
704683,3,20,9,4,3,2,14
436799,3,20,9,4,3,3,0
